BJD - 2454833,Corrected Flux
2788.451324,1.001223813
2788.471756,1.00127955
2788.492187,1.001439779
2788.512619,1.001574338
2788.533051,1.001385731
2788.553482,1.001471921
2788.573914,1.001368693
2788.594346,1.001561925
2788.614777,1.001196581
2788.635209,1.001407872
2788.655641,1.001199753
2788.676072,1.001218004
2788.696504,1.001499755
2788.716936,1.00139792
2788.737367,1.001481382
2788.757799,1.00146527
2788.778231,1.001353272
2788.798662,1.001199158
2788.819094,1.001499209
2788.839526,1.001450647
2788.859957,1.001208596
2788.900821,1.001244534
2788.921252,1.001241724
2788.941684,1.001258968
2788.962116,1.001249745
2788.982547,1.00138262
2789.002979,1.001148837
2789.023411,1.001233322
2789.043842,1.001277595
2789.064274,1.00117333
2789.084706,1.001293051
2789.105138,1.001237554
2789.146001,1.001104123
2789.166433,1.001383008
2789.186864,1.00113537
2789.207296,1.001188606
2789.227728,1.001014042
2789.248159,1.00106546
2789.268591,1.00070182
2789.289023,1.00086018
2789.309454,1.000790841
2789.329886,1.001007447
2789.350318,1.000905367
2789.370749,1.000590458
2789.391181,1.000951349
2789.411613,1.00103639
2789.432044,1.000702954
2789.452476,1.000677641
2789.472908,1.000543807
2789.49334,1.000737726
2789.513771,1.000684315
2789.534203,1.000662978
2789.554635,1.000880523
2789.575066,1.000667847
2789.595498,1.000563074
2789.636361,1.000851024
2789.656793,1.000628051
2789.677225,1.000478407
2789.697656,1.000571008
2789.718088,1.000874096
2789.73852,1.000777581
2789.758951,1.000606758
2789.779383,1.00061555
2789.799815,1.00070866
2789.820246,1.000773899
2789.840678,1.000689289
2789.881541,1.000688323
2789.901973,1.000435438
2789.922405,1.00046905
2789.942836,1.000536288
2789.963268,1.000808045
2789.9837,1.000718168
2790.004131,1.000954207
2790.024563,1.000884641
2790.044995,1.000833023
2790.065427,1.000735141
2790.085858,1.001004964
2790.126722,1.000775791
2790.147153,1.000820726
2790.167585,1.000888337
2790.188017,1.000672162
2790.208448,1.00062995
2790.22888,1.000844622
2790.249312,1.000928749
2790.269743,1.001575735
2790.290175,1.001424653
2790.310607,1.001162298
2790.331038,1.000945917
2790.371902,1.001279687
2790.392333,1.000913504
2790.412765,1.000936208
2790.433197,1.001030333
2790.453628,1.001317567
2790.47406,1.001106554
2790.494492,1.000705672
2790.514923,1.001105627
2790.535355,1.000859192
2790.555787,1.000723122
2790.576218,1.000884738
2790.617082,1.000882154
2790.637513,1.000504815
2790.657945,1.000690923
2790.678377,1.000609552
2790.698809,1.000813178
2790.71924,1.000486311
2790.739672,1.000416814
2790.760104,1.000674462
2790.780535,1.000287162
2790.800967,1.0002915
2790.821399,1.00027496
2790.862262,1.000467107
2790.882694,1.000411981
2790.903125,1.000382663
2790.923557,1.000219004
2790.943989,1.000240583
2790.96442,1.000291482
2790.984852,1.000363903
2791.005284,0.999972227
2791.025715,1.000217121
2791.046147,1.000026898
2791.066579,1.000095715
2791.107442,1.000335428
2791.127874,1.000394598
2791.148306,1.000375091
2791.168737,1.000209713
2791.189169,1.000135029
2791.209601,0.999979745
2791.230032,0.999960303
2791.250464,0.9999996
2791.270896,0.999997871
2791.291327,0.999901854
2791.311759,1.000241915
2791.332191,0.999955783
2791.352622,1.000313257
2791.373054,1.000164323
2791.393486,0.999917607
2791.413917,1.000147563
2791.434349,1.000131325
2791.454781,1.000186821
2791.475212,1.000107871
2791.495644,1.000188497
2791.516076,1.000096843
2791.536507,0.999745922
2791.556939,0.999852236
2791.597803,1.000041852
2791.618234,1.000133787
2791.638666,1.000111793
2791.659098,1.00001203
2791.679529,1.000000463
2791.699961,1.000215763
2791.720393,0.999951021
2791.740824,1.000024853
2791.761256,0.999952132
2791.781688,0.999902694
2791.802119,0.999877731
2791.842983,0.999946299
2791.863414,0.999868332
2791.883846,0.999711851
2791.904278,0.999892994
2791.924709,0.99994833
2791.945141,0.999969225
2791.965573,0.999791548
2791.986005,0.999701723
2792.006436,0.999591979
2792.026868,0.999752376
2792.0473,0.999762682
2792.088163,0.99976264
2792.108595,0.999726085
2792.129026,0.999601102
2792.149458,0.99952618
2792.16989,0.999578202
2792.190321,0.999561424
2792.210753,0.999764873
2792.231185,0.999403841
2792.251616,0.999461981
2792.272048,0.999310295
2792.29248,0.999355443
2792.333343,0.999243731
2792.353775,0.999324296
2792.374207,0.999704832
2792.394638,0.999386403
2792.41507,0.999372249
2792.435502,0.999572663
2792.455933,0.999487607
2792.476365,0.999550684
2792.496797,0.999564049
2792.517228,0.999621867
2792.53766,0.999520411
2792.578523,0.999957291
2792.598955,0.999875382
2792.619387,0.999704696
2792.639818,0.99992665
2792.66025,0.999849782
2792.680682,1.000144571
2792.701114,1.000123341
2792.721545,1.000463179
2792.741977,1.000211541
2792.762409,1.000333748
2792.78284,1.000614186
2792.803272,1.000512669
2792.823704,1.000563916
2792.844135,1.000488017
2792.864567,1.000860493
2792.884999,1.000802669
2792.90543,1.000812747
2792.925862,1.001010694
2792.946294,1.000935085
2792.966725,1.001197457
2792.987157,1.001086698
2793.007589,1.001005805
2793.028021,1.0008339
2793.068884,1.001529488
2793.089316,1.001483065
2793.109747,1.001446754
2793.130179,1.001354045
2793.150611,1.001689418
2793.171042,1.001627509
2793.191474,1.001538439
2793.211906,1.001499106
2793.232337,1.001634713
2793.252769,1.001592081
2793.273201,1.001135482
2793.314064,1.00173067
2793.334496,1.001613864
2793.354928,1.001679406
2793.375359,1.001739118
2793.395791,1.001830652
2793.416223,1.001820043
2793.436654,1.001666268
2793.457086,1.001822429
2793.477518,1.001675622
2793.497949,1.001880781
2793.518381,1.001902704
2793.559245,1.002037108
2793.579676,1.001728766
2793.600108,1.001678327
2793.62054,1.001896637
2793.640971,1.001974507
2793.661403,1.001850872
2793.681835,1.001765361
2793.702266,1.001758705
2793.722698,1.001617895
2793.74313,1.001770581
2793.763561,1.001609669
2793.804425,1.001619236
2793.824856,1.001506285
2793.845288,1.001911586
2793.86572,1.001935609
2793.886152,1.001739895
2793.906583,1.001782505
2793.927015,1.001653955
2793.947447,1.001689981
2793.967878,1.001721696
2793.98831,1.001480696
2794.008742,1.001595768
2794.049605,1.001568396
2794.070037,1.001416568
2794.090468,1.001715297
2794.1109,1.001811229
2794.131332,1.001525774
2794.151764,1.001323015
2794.172195,1.001262357
2794.192627,1.001259455
2794.213059,1.000941206
2794.23349,1.001449998
2794.253922,1.002055573
2794.294785,1.001459009
2794.315217,1.001157771
2794.335649,1.001084082
2794.356081,1.001145677
2794.376512,1.001053571
2794.396944,1.000909436
2794.417376,1.001192722
2794.437807,1.000875543
2794.458239,1.00093372
2794.478671,1.001141463
2794.499102,1.001039554
2794.519534,1.001050618
2794.539966,1.001268357
2794.560398,1.001260282
2794.580829,1.001040457
2794.601261,1.001289136
2794.621693,1.00126616
2794.642124,1.001340481
2794.662556,1.001062511
2794.682988,1.001305013
2794.703419,1.001001704
2794.723851,1.001105544
2794.744283,1.001110403
2794.785146,1.000742029
2794.866873,1.001151184
2794.887305,1.001149569
2794.907736,1.001213578
2794.928168,1.001216173
2794.9486,1.001319531
2794.969031,1.001303751
2794.989463,1.001365744
2795.030326,1.000968129
2795.050758,1.00094335
2795.07119,1.001140746
2795.091621,1.001034439
2795.112053,1.001091754
2795.132485,1.000970305
2795.152917,1.0012883
2795.173348,1.001037719
2795.19378,1.0010686
2795.214212,1.000978651
2795.234643,1.001139473
2795.275507,1.001031897
2795.295939,1.001211132
2795.31637,1.000995185
2795.336802,1.001056957
2795.357234,1.000989396
2795.377665,1.001198029
2795.398097,1.00107492
2795.418529,1.001215126
2795.43896,1.001434346
2795.459392,1.001003649
2795.479824,1.00111924
2795.520687,1.000709992
2795.541119,1.000888303
2795.561551,1.000991572
2795.581982,1.001122607
2795.602414,1.000990129
2795.622846,1.001006022
2795.643277,1.001007453
2795.663709,1.00106185
2795.684141,1.001112378
2795.704572,1.000872609
2795.725004,1.000996294
2795.765868,0.999915701
2795.786299,1.001113413
2795.806731,1.00059843
2795.827163,1.000745374
2795.847594,1.000701049
2795.868026,1.00077035
2795.888458,1.000732853
2795.90889,1.000661588
2795.929321,1.00074529
2795.949753,1.00057637
2795.970185,1.000761635
2796.011048,1.000515188
2796.03148,1.000781138
2796.051912,1.000662212
2796.072343,1.000419132
2796.092775,1.00082891
2796.113207,1.000601462
2796.133638,1.000901547
2796.15407,1.00102336
2796.174502,1.001030619
2796.194933,1.000779617
2796.215365,1.000734333
2796.27666,1.001090544
2796.297092,1.000769006
2796.317524,1.000983974
2796.337955,1.001101595
2796.358387,1.000863494
2796.378819,1.001033885
2796.39925,1.000927141
2796.419682,1.001190465
2796.440114,1.000958264
2796.460545,1.001000462
2796.501409,1.001131952
2796.521841,1.001153686
2796.542272,1.001379946
2796.562704,1.001206654
2796.583136,1.001081132
2796.603567,1.001288972
2796.623999,1.001100939
2796.644431,1.001102178
2796.664863,1.001159344
2796.685294,1.0011952
2796.705726,1.00135535
2796.746589,1.001294738
2796.767021,1.001432385
2796.787453,1.001520881
2796.807884,1.001729724
2796.828316,1.001637935
2796.848748,1.001814299
2796.86918,1.001772486
2796.889611,1.001817802
2796.910043,1.002007121
2796.930475,1.002114374
2796.950906,1.002057717
2796.99177,1.002296912
2797.012202,1.002483629
2797.032633,1.002459137
2797.053065,1.002628084
2797.073497,1.002491735
2797.093929,1.002890165
2797.11436,1.002566039
2797.134792,1.00261808
2797.155224,1.002919473
2797.175655,1.00261282
2797.196087,1.002740597
2797.23695,1.002652267
2797.257382,1.002766155
2797.277814,1.003071422
2797.298246,1.002835723
2797.318677,1.002746583
2797.339109,1.002784916
2797.359541,1.002517314
2797.379972,1.002710587
2797.400404,1.002650499
2797.420836,1.002902214
2797.441268,1.002621278
2797.482131,1.002608652
2797.502563,1.002618052
2797.522994,1.002320881
2797.543426,1.002306145
2797.563858,1.002668236
2797.584289,1.002402824
2797.604721,1.002254354
2797.625153,1.002616572
2797.645585,1.002421983
2797.666016,1.002452401
2797.686448,1.002372952
2797.727311,1.002074038
2797.747743,1.002223349
2797.768175,1.00216048
2797.788607,1.002054594
2797.809038,1.002426655
2797.82947,1.002139759
2797.849902,1.002275542
2797.870334,1.002081347
2797.890765,1.00223089
2797.911197,1.002211638
2797.931629,1.002303788
2797.972492,1.002283091
2797.992924,1.00192425
2798.013355,1.002201814
2798.033787,1.001882853
2798.054219,1.002086871
2798.074651,1.002233575
2798.095082,1.001994296
2798.115514,1.001796662
2798.135946,1.002267324
2798.156378,1.002087104
2798.176809,1.002073831
2798.217673,1.001984097
2798.238104,1.001826386
2798.258536,1.001848364
2798.278968,1.001842448
2798.299399,1.001836221
2798.319831,1.001957877
2798.340263,1.001967236
2798.360695,1.001656954
2798.381126,1.001794582
2798.401558,1.001801751
2798.42199,1.002021017
2798.462853,1.001645227
2798.483285,1.001634365
2798.503717,1.00167505
2798.524148,1.001655678
2798.54458,1.00150399
2798.565012,1.001829042
2798.585444,1.001799794
2798.605875,1.001654402
2798.626307,1.001614927
2798.646739,1.00150531
2798.66717,1.001695177
2798.708034,1.001408983
2798.728466,1.00132261
2798.748897,1.001400851
2798.769329,1.00133333
2798.789761,1.001243411
2798.810192,1.001111488
2798.830624,1.001258945
2798.851056,1.001140801
2798.871488,1.001140833
2798.891919,1.001178346
2798.912351,1.000949327
2798.953214,1.000897939
2798.973646,1.000684559
2798.994078,1.000859123
2799.01451,1.000842491
2799.034941,1.000877381
2799.055373,1.00072132
2799.075805,1.000607815
2799.096236,1.000542538
2799.116668,1.000614459
2799.1371,1.000620282
2799.157532,1.000322058
2799.198395,1.000102659
2799.218827,1.000299875
2799.239258,1.000099128
2799.25969,1.000168732
2799.280122,0.999992409
2799.300554,0.999750176
2799.320985,0.999888445
2799.341417,0.99986226
2799.382281,0.999813267
2799.402712,0.999879937
2799.443576,0.999839421
2799.464007,0.999792853
2799.484439,0.999864726
2799.504871,0.999653149
2799.525303,0.999535145
2799.545734,0.999536087
2799.566166,0.999619049
2799.586598,0.999504734
2799.60703,0.999307109
2799.627461,0.999450544
2799.647893,0.999324471
2799.688756,0.999583132
2799.709188,0.999448301
2799.72962,0.999719831
2799.750052,0.999460211
2799.770483,0.99934478
2799.790915,0.999733779
2799.811347,0.999385948
2799.831779,0.999609544
2799.85221,0.999427291
2799.872642,0.99961059
2799.893074,0.999244216
2799.933937,0.999576925
2799.954369,0.999529317
2799.974801,0.999643995
2799.995232,0.999618447
2800.015664,0.99943681
2800.036096,0.99945795
2800.056527,0.999433629
2800.076959,0.999218808
2800.097391,0.999232168
2800.117823,0.999202387
2800.138254,0.999372085
2800.179118,0.999074614
2800.19955,0.999337327
2800.219981,0.9994498
2800.240413,0.999348128
2800.260845,0.999475399
2800.281277,0.999388888
2800.301708,0.999416389
2800.32214,0.99935186
2800.342572,0.999390285
2800.363004,0.999378199
2800.383435,0.999250244
2800.424299,0.999557214
2800.44473,0.999436429
2800.465162,0.999646325
2800.485594,0.999507689
2800.506025,0.999610425
2800.526457,0.999742296
2800.546889,0.999547021
2800.567321,0.999525251
2800.587752,0.999495749
2800.608184,0.999671662
2800.628616,0.999623076
2800.669479,0.999758323
2800.689911,0.999958646
2800.710343,0.999840081
2800.730775,0.999840647
2800.751206,0.99952743
2800.771638,0.999782114
2800.79207,0.999711801
2800.812502,0.999695519
2800.832933,0.99988257
2800.853365,0.999917227
2800.873797,0.999788357
2800.91466,1.000023688
2800.935092,1.000202034
2800.955524,1.000090615
2800.975956,1.000066458
2800.996387,0.999894355
2801.016819,1.000040373
2801.037251,1.000147368
2801.057682,0.999949544
2801.078114,1.000299958
2801.098546,1.00025585
2801.118978,1.000243153
2801.159841,1.000363698
2801.180273,1.000711949
2801.200705,1.000721551
2801.221136,1.000766699
2801.241568,1.000671878
2801.262,1.000718228
2801.282431,1.00082252
2801.302863,1.000733707
2801.323295,1.000806252
2801.343727,1.000950473
2801.364158,1.000699335
2801.405022,1.001139886
2801.425454,1.001444717
2801.445885,1.001015368
2801.466317,1.001148305
2801.486749,1.001196713
2801.507181,1.001201401
2801.527612,1.001155493
2801.548044,1.001365116
2801.568476,1.001168269
2801.588908,1.001327331
2801.609339,1.001628389
2801.650203,1.001460275
2801.670634,1.001712404
2801.691066,1.00174468
2801.711498,1.001773203
2801.73193,1.001663852
2801.752362,1.001888891
2801.772793,1.002019489
2801.793225,1.001879945
2801.813657,1.001919177
2801.834088,1.002446628
2801.85452,1.001870382
2801.895384,1.001887379
2801.915815,1.001970788
2801.936247,1.001924513
2801.956679,1.001857553
2801.977111,1.002008699
2801.997542,1.001796405
2802.017974,1.001823127
2802.038406,1.001725752
2802.058838,1.001677763
2802.079269,1.001678493
2802.099701,1.001503249
2802.140565,1.002014381
2802.160996,1.002039205
2802.181428,1.001759441
2802.20186,1.001840469
2802.222291,1.001831088
2802.242723,1.001781791
2802.263155,1.001841851
2802.283587,1.001675445
2802.304019,1.001720082
2802.32445,1.001792703
2802.344882,1.001785972
2802.385745,1.001892747
2802.406177,1.001926011
2802.426609,1.002004366
2802.447041,1.002023088
2802.467472,1.002090015
2802.487904,1.001842678
2802.508336,1.001875298
2802.528768,1.00173724
2802.549199,1.002068772
2802.569631,1.001993653
2802.590063,1.001894872
2802.630926,1.001482046
2802.651358,1.001558746
2802.67179,1.001772437
2802.692222,1.002021548
2802.712653,1.002212651
2802.733085,1.00204241
2802.753517,1.002126774
2802.773949,1.002018228
2802.79438,1.002187081
2802.814812,1.001997571
2802.835244,1.001706401
2802.855676,1.001971448
2802.876107,1.001877643
2802.896539,1.001920016
2802.916971,1.001998225
2802.937403,1.00187653
2802.957834,1.001970203
2802.978266,1.001792291
2802.998698,1.001575051
2803.01913,1.001739596
2803.039561,1.001621784
2803.059993,1.001876139
2803.080425,1.001700022
2803.121288,1.002298128
2803.14172,1.002171417
2803.162152,1.002254436
2803.182584,1.002111883
2803.203015,1.002113033
2803.223447,1.001916008
2803.243879,1.002099055
2803.264311,1.002057364
2803.284743,1.001862191
2803.305174,1.002011118
2803.325606,1.001640341
2803.366469,1.002293331
2803.386901,1.002138766
2803.407333,1.002156057
2803.427765,1.00189707
2803.448197,1.002174938
2803.468628,1.002014131
2803.48906,1.002254756
2803.509492,1.002313922
2803.529924,1.00197461
2803.550355,1.002215094
2803.570787,1.002043842
2803.611651,1.002298461
2803.632082,1.002255873
2803.652514,1.002184569
2803.672946,1.001928867
2803.693378,1.002158063
2803.713809,1.002223398
2803.734241,1.002155086
2803.754673,1.002135677
2803.775105,1.004099587
2803.795536,1.002018358
2803.815968,1.002443536
2803.856832,1.002015274
2803.877263,1.002155477
2803.897695,1.00217955
2803.918127,1.002492198
2803.938559,1.002477353
2803.95899,1.002353372
2803.979422,1.002245221
2803.999854,1.002295317
2804.020286,1.002346958
2804.040717,1.00207648
2804.061149,1.002464672
2804.102013,1.001516188
2804.122445,1.001727188
2804.142876,1.00159461
2804.163308,1.001558276
2804.18374,1.001715964
2804.204172,1.00158977
2804.224603,1.001503732
2804.245035,1.001598544
2804.265467,1.001775352
2804.285899,1.001922286
2804.30633,1.001812735
2804.326762,1.001854266
2804.347194,1.001870875
2804.367626,1.001783011
2804.388058,1.001649693
2804.408489,1.001842948
2804.428921,1.001609465
2804.449353,1.001632491
2804.469785,1.001457943
2804.490216,1.001386803
2804.510648,1.001508209
2804.53108,1.001683714
2804.551512,1.001488895
2804.592375,1.001452597
2804.612807,1.001313241
2804.633239,1.001137706
2804.65367,1.001443851
2804.674102,1.001501808
2804.694534,1.001340917
2804.714966,1.00174484
2804.735398,1.001354178
2804.755829,1.001352254
2804.776261,1.001373294
2804.796693,1.001308924
2804.837556,1.001358826
2804.857988,1.001369103
2804.87842,1.001204703
2804.898852,1.001322942
2804.919283,1.001392326
2804.939715,1.001375756
2804.960147,1.001513827
2804.980579,1.001264613
2805.001011,1.001287952
2805.021442,1.00141428
2805.041874,1.001180623
2805.082737,1.001283308
2805.103169,1.00095188
2805.123601,1.001114413
2805.144033,1.000932444
2805.164465,1.001086821
2805.184896,1.001078114
2805.205328,1.00134798
2805.22576,1.001260266
2805.246192,1.001266398
2805.266623,1.001024033
2805.287055,1.001231431
2805.327919,1.001141123
2805.348351,1.001180839
2805.368782,1.001254122
2805.389214,1.001497766
2805.409646,1.001442549
2805.430078,1.001169172
2805.450509,1.001271434
2805.470941,1.001166059
2805.491373,1.001295357
2805.511805,1.001496476
2805.532236,1.001440167
2805.5731,1.001718988
2805.593532,1.001593532
2805.613964,1.001800529
2805.634395,1.001773077
2805.654827,1.001724172
2805.675259,1.001797938
2805.695691,1.001533216
2805.716123,1.001758254
2805.736554,1.001860551
2805.756986,1.001585894
2805.777418,1.001640473
2805.818281,1.001582353
2805.838713,1.001698699
2805.859145,1.001920522
2805.879577,1.001882877
2805.900009,1.001891742
2805.92044,1.0019048
2805.940872,1.001894705
2805.961304,1.00199873
2805.981736,1.00212924
2806.002167,1.002155682
2806.022599,1.00182053
2806.063463,1.001821658
2806.083895,1.001932846
2806.104326,1.00193275
2806.124758,1.002066636
2806.14519,1.001931862
2806.165622,1.001911085
2806.186053,1.0020057
2806.206485,1.001929988
2806.226917,1.001975373
2806.247349,1.001809615
2806.267781,1.001988043
2806.288212,1.001912614
2806.308644,1.002070345
2806.329076,1.002074962
2806.349508,1.002079542
2806.36994,1.001895088
2806.390371,1.00194373
2806.410803,1.002027379
2806.431235,1.002137021
2806.451667,1.002066564
2806.472098,1.002034294
2806.49253,1.002023314
2806.512962,1.001963053
2806.553826,1.002199879
2806.574257,1.002154083
2806.594689,1.002081501
2806.615121,1.002508855
2806.635553,1.00212631
2806.655984,1.002132777
2806.676416,1.002325013
2806.696848,1.002225481
2806.71728,1.002385527
2806.737712,1.002162538
2806.758143,1.002206507
2806.799007,1.002411575
2806.819439,1.00236314
2806.839871,1.002375781
2806.860302,1.002478414
2806.880734,1.002653228
2806.901166,1.00269887
2806.921598,1.002526693
2806.94203,1.00246524
2806.962461,1.002641203
2806.982893,1.002434906
2807.003325,1.002417855
2807.044188,1.002514482
2807.06462,1.00252385
2807.085052,1.002724702
2807.105484,1.002645581
2807.125916,1.002903363
2807.146347,1.002651548
2807.166779,1.002671335
2807.187211,1.002676827
2807.207643,1.002474649
2807.228075,1.002494186
2807.248506,1.002431805
2807.28937,1.00252401
2807.309802,1.002716073
2807.330234,1.002373652
2807.350665,1.00234199
2807.371097,1.002453964
2807.391529,1.002390121
2807.411961,1.002258323
2807.432392,1.002510178
2807.452824,1.002397778
2807.473256,1.002433657
2807.493688,1.002405326
2807.534552,1.002367971
2807.554983,1.002646128
2807.575415,1.002482292
2807.595847,1.002341812
2807.616279,1.0024478
2807.63671,1.002317295
2807.657142,1.002361508
2807.677574,1.002615112
2807.698006,1.002561829
2807.718438,1.002668004
2807.73887,1.002629929
2807.779733,1.002659903
2807.800165,1.002532906
2807.820597,1.002557359
2807.841028,1.002362514
2807.86146,1.002561397
2807.881892,1.002590762
2807.902324,1.002534651
2807.922756,1.002436278
2807.943187,1.002482784
2807.963619,1.002379969
2807.984051,1.00239457
2808.024915,1.002240252
2808.045346,1.002099922
2808.065778,1.002233949
2808.08621,1.001971982
2808.106642,1.001998015
2808.127074,1.00204086
2808.147505,1.001988298
2808.167937,1.00178605
2808.188369,1.001936544
2808.208801,1.001816898
2808.229233,1.002218052
2808.270096,1.00184327
2808.290528,1.002534123
2808.31096,1.001826239
2808.331392,1.001588536
2808.351824,1.001934061
2808.372255,1.001690596
2808.392687,1.001570246
2808.413119,1.001516281
2808.433551,1.001700697
2808.453983,1.001811782
2808.474414,1.001450768
2808.515278,1.001414589
2808.53571,1.001227448
2808.556142,1.001178061
2808.576573,1.001349536
2808.597005,1.001230665
2808.617437,1.001488429
2808.637869,1.001265416
2808.658301,1.00140684
2808.678732,1.002034302
2808.699164,1.001308061
2808.719596,1.001556537
2808.740028,1.001373277
2808.76046,1.001051006
2808.780891,1.00161661
2808.801323,1.001240088
2808.821755,1.001470796
2808.842187,1.001135459
2808.862619,1.001410499
2808.88305,1.001207257
2808.903482,1.001460286
2808.923914,1.001276112
2808.944346,1.001344108
2808.964778,1.001127452
2809.005641,1.001131281
2809.026073,1.001212642
2809.046505,1.001108886
2809.066937,1.001022312
2809.087369,1.001104796
2809.1078,1.00119938
2809.128232,1.000964049
2809.148664,1.000965267
2809.169096,1.00111278
2809.189528,1.000843622
2809.209959,1.000796747
2809.230391,1.00093337
2809.250823,1.000822558
2809.271255,1.00098202
2809.291687,1.000932239
2809.312119,1.000858201
2809.33255,1.001027867
2809.352982,1.001023101
2809.373414,1.000670755
2809.393846,1.000659925
2809.414278,1.000920417
2809.434709,1.000507916
2809.455141,1.000938245
2809.496005,1.000730549
2809.516437,1.000670557
2809.536869,1.000803116
2809.5573,1.000649442
2809.577732,1.000850638
2809.598164,1.000709097
2809.618596,1.00064495
2809.639028,1.000748835
2809.659459,1.000625126
2809.679891,1.000693739
2809.700323,1.00086812
2809.741187,1.00070491
2809.761619,1.000624173
2809.78205,1.000672546
2809.802482,1.000968377
2809.822914,1.000635324
2809.843346,1.000795426
2809.863778,1.000476941
2809.88421,1.000694977
2809.904641,1.000734542
2809.925073,1.000617343
2809.945505,1.000317459
2810.006801,1.000297108
2810.027232,1.000412994
2810.047664,1.000444686
2810.068096,1.000505594
2810.088528,1.000553325
2810.10896,1.000314521
2810.129391,1.000565853
2810.149823,1.000345449
2810.170255,1.000186512
2810.190687,1.000403055
2810.211119,1.000786876
2810.231551,1.000475713
2810.251982,1.000338471
2810.272414,1.000469351
2810.292846,1.000222205
2810.313278,1.000324942
2810.33371,1.000242566
2810.354141,1.000254208
2810.374573,1.00020721
2810.395005,1.000327474
2810.415437,1.000309043
2810.435869,1.000078346
2810.456301,1.000380065
2810.476733,1.000244955
2810.497164,1.000325209
2810.517596,1.000402324
2810.538028,1.000479316
2810.55846,1.000411629
2810.578892,1.000401201
2810.599323,1.000343442
2810.619755,1.000444611
2810.640187,1.000422461
2810.660619,1.000355187
2810.681051,1.000485349
2810.721915,1.000551282
2810.742346,1.000579284
2810.762778,1.000757554
2810.78321,1.000645527
2810.803642,1.000538306
2810.824074,1.00080512
2810.844505,1.000642423
2810.864937,1.000635086
2810.885369,1.000696564
2810.905801,1.000607172
2810.926233,1.00060665
2810.967096,1.000805974
2810.987528,1.00052837
2811.00796,1.000473187
2811.028392,1.000597933
2811.048824,1.00072502
2811.069256,1.000681834
2811.089687,1.000388598
2811.110119,1.000650001
2811.130551,1.000595705
2811.150983,1.000419866
2811.171415,1.000487547
2811.212279,1.000462194
2811.23271,1.000527298
2811.253142,1.000618667
2811.273574,1.000302156
2811.294006,1.000240997
2811.314438,1.000569616
2811.33487,1.000135527
2811.355301,1.000139246
2811.375733,1.000162185
2811.396165,1.000135736
2811.416597,1.000106037
2811.437029,1.000213512
2811.457461,1.000170973
2811.477892,0.999953493
2811.498324,1.000061886
2811.518756,1.00015694
2811.539188,0.999870267
2811.55962,1.000032955
2811.580052,1
2811.600484,0.999887708
2811.620915,1.000197559
2811.641347,0.999999658
2811.661779,0.999745846
2811.702643,1.000047808
2811.723075,1.000102066
2811.743506,1.0001375
2811.763938,0.999880266
2811.78437,1.000127737
2811.804802,1.000189724
2811.825234,0.999997476
2811.845666,1.000409758
2811.866098,1.000088998
2811.886529,1.000100459
2811.906961,1.000120608
2811.947825,1.000149754
2811.968257,1.00026565
2811.988689,1.000281966
2812.00912,1.000343077
2812.029552,1.00034098
2812.049984,1.000028696
2812.070416,1.000167189
2812.090848,1.000310596
2812.11128,1.000234526
2812.131711,1.000091812
2812.152143,1.000220739
2812.193007,1.000397613
2812.213439,1.000215597
2812.233871,1.000292323
2812.254303,1.000037416
2812.274735,1.000083806
2812.295166,1.000462155
2812.315598,1.000304143
2812.33603,0.999982584
2812.356462,1.000550123
2812.376894,1.000067235
2812.397326,1.000238458
2812.417758,1.000398331
2812.438189,1.000032095
2812.458621,1.000027835
2812.479053,0.99996926
2812.499485,1.000053206
2812.519917,1.000112824
2812.540349,1.000070315
2812.56078,0.999913469
2812.581212,1.000056542
2812.601644,1.000024591
2812.622076,1.000056957
2812.642508,0.999908288
2812.683372,0.999702108
2812.703803,0.999982334
2812.724235,0.999599706
2812.744667,0.99953235
2812.765099,0.999680101
2812.785531,0.999632012
2812.805963,0.999589381
2812.826395,0.99967962
2812.846826,0.999755999
2812.867258,0.999615973
2812.88769,0.999624603
2812.908122,0.999589714
2812.928554,0.999326242
2812.948986,0.999436257
2812.969418,0.999345
2812.98985,0.999265672
2813.010281,0.999523269
2813.030713,0.999424309
2813.051145,0.999418219
2813.071577,0.999318142
2813.092009,0.999411387
2813.112441,0.99903116
2813.132873,0.998964233
2813.173736,0.99892557
2813.194168,0.998893096
2813.2146,0.998800175
2813.235032,0.998713864
2813.255464,0.998619419
2813.275896,0.998958538
2813.296327,0.998884661
2813.316759,0.998751381
2813.337191,0.999451213
2813.357623,0.998562989
2813.378055,0.998611176
2813.418919,0.998650977
2813.439351,0.99827927
2813.459782,0.998628717
2813.480214,0.99861178
2813.500646,0.998459864
2813.521078,0.998314263
2813.54151,0.998411725
2813.561942,0.998354277
2813.582374,0.998344144
2813.602806,0.998448174
2813.623237,0.998431919
2813.664101,0.998347892
2813.684533,0.998283389
2813.704965,0.998076621
2813.725397,0.997925307
2813.745829,0.998181043
2813.76626,0.998051938
2813.786692,0.99781038
2813.807124,0.998072923
2813.827556,0.997936876
2813.847988,0.997837149
2813.86842,0.997925878
2813.909284,0.998099082
2813.929716,0.997910638
2813.950147,0.998063785
2813.970579,0.997899065
2813.991011,0.997935702
2814.011443,0.998037815
2814.031875,0.997958563
2814.052307,0.9979626
2814.072739,0.997612527
2814.09317,0.997769996
2814.113602,0.997832358
2814.134034,0.998123046
2814.154466,0.997956328
2814.174898,0.997955115
